angkatan,program,ips_sem1,ips_sem2,ips_sem3,sks_sem1,sks_sem2,sks_sem3,failed_courses,failed_in_sem1,repeated_courses,ips_trend,avg_ips,ips_std,ips_min,sks_completion_ratio,target
2016,1,3.18,3.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.36666666666666664,1
2016,1,3.18,4.0,4.0,14.0,2.0,6.0,0,0,0,0.8199999999999998,3.7266666666666666,0.47342722073549304,3.18,0.36666666666666664,1
2016,1,3.18,3.0,4.0,14.0,2.0,6.0,0,0,0,0.8199999999999998,3.393333333333333,0.5330415868704179,3.0,0.36666666666666664,1
2016,1,3.18,3.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.36666666666666664,1
2016,1,3.18,3.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.36666666666666664,1
2016,1,3.18,4.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.36666666666666664,1
2016,1,3.18,4.0,4.0,14.0,2.0,6.0,0,0,0,0.8199999999999998,3.7266666666666666,0.47342722073549304,3.18,0.36666666666666664,1
2016,1,3.18,3.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.36666666666666664,1
2016,1,3.18,3.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.36666666666666664,1
2016,1,3.18,4.0,4.0,14.0,2.0,6.0,0,0,0,0.8199999999999998,3.7266666666666666,0.47342722073549304,3.18,0.36666666666666664,1
2016,1,3.18,4.0,4.0,14.0,2.0,6.0,0,0,0,0.8199999999999998,3.7266666666666666,0.47342722073549304,3.18,0.36666666666666664,1
2016,1,3.18,4.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.36666666666666664,1
2016,1,3.18,4.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.36666666666666664,1
2016,1,3.18,3.0,3.67,14.0,2.0,6.0,1,0,1,0.48999999999999977,3.283333333333333,0.3467467856135559,3.0,0.36666666666666664,1
2016,1,3.18,3.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.36666666666666664,1
2016,1,3.18,4.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.36666666666666664,1
2016,1,3.18,3.0,3.67,14.0,2.0,6.0,1,0,0,0.48999999999999977,3.283333333333333,0.3467467856135559,3.0,0.36666666666666664,0
2016,1,3.18,4.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.36666666666666664,1
2016,1,3.18,3.0,3.0,14.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.36666666666666664,1
2016,0,3.09,3.0,0.3,22.0,16.0,20.0,7,0,8,-2.79,2.13,1.5854652314068574,0.3,0.9666666666666667,1
2016,0,3.27,3.5,3.3,22.0,16.0,20.0,0,0,0,0.029999999999999805,3.356666666666667,0.1250333288900737,3.27,0.9666666666666667,1
2016,0,3.18,3.0,2.95,22.0,16.0,20.0,0,0,0,-0.22999999999999998,3.043333333333333,0.12096831541082706,2.95,0.9666666666666667,1
2016,0,3.18,3.13,3.5,22.0,16.0,20.0,0,0,0,0.31999999999999984,3.27,0.2007485989988473,3.13,0.9666666666666667,1
2016,0,3.09,3.25,3.3,22.0,16.0,20.0,0,0,0,0.20999999999999996,3.2133333333333334,0.1096965511460289,3.09,0.9666666666666667,1
2016,0,3.27,3.38,3.3,22.0,16.0,20.0,0,0,0,0.029999999999999805,3.3166666666666664,0.05686240703077323,3.27,0.9666666666666667,1
2016,0,3.18,3.25,3.3,22.0,16.0,20.0,0,0,0,0.11999999999999966,3.2433333333333336,0.06027713773341691,3.18,0.9666666666666667,1
2016,0,3.45,3.63,3.65,22.0,16.0,20.0,0,0,0,0.19999999999999973,3.5766666666666667,0.1101514109457219,3.45,0.9666666666666667,1
2016,0,3.18,3.25,3.5,22.0,16.0,20.0,0,0,0,0.31999999999999984,3.31,0.16822603841260717,3.18,0.9666666666666667,1
2016,0,3.18,3.25,3.45,22.0,16.0,20.0,0,0,0,0.27,3.293333333333333,0.14011899704655806,3.18,0.9666666666666667,1
2016,0,3.09,3.0,3.3,22.0,16.0,20.0,0,0,0,0.20999999999999996,3.1300000000000003,0.15394804318340646,3.0,0.9666666666666667,1
2016,0,3.45,3.25,3.5,22.0,16.0,20.0,0,0,0,0.04999999999999982,3.4,0.13228756555322957,3.25,0.9666666666666667,1
2016,0,3.09,3.13,3.45,22.0,16.0,20.0,0,0,0,0.3600000000000003,3.223333333333333,0.19731531449265008,3.09,0.9666666666666667,1
2016,0,3.27,3.13,3.45,22.0,16.0,20.0,0,0,0,0.18000000000000016,3.2833333333333337,0.160416125540213,3.13,0.9666666666666667,1
2016,0,3.09,3.0,3.15,22.0,16.0,20.0,0,0,0,0.06000000000000005,3.08,0.07549834435270744,3.0,0.9666666666666667,1
2016,0,3.27,3.5,3.65,22.0,16.0,20.0,0,0,0,0.3799999999999999,3.473333333333333,0.19139836293274118,3.27,0.9666666666666667,1
2016,0,3.0,3.0,3.45,22.0,16.0,20.0,0,0,0,0.4500000000000002,3.15,0.25980762113533173,3.0,0.9666666666666667,1
2016,0,3.36,3.63,3.8,22.0,16.0,20.0,0,0,0,0.43999999999999995,3.5966666666666662,0.22188585654190157,3.36,0.9666666666666667,1
2016,0,3.09,3.13,3.45,22.0,16.0,20.0,0,0,0,0.3600000000000003,3.223333333333333,0.19731531449265008,3.09,0.9666666666666667,1
2016,0,3.45,3.75,3.8,22.0,16.0,20.0,0,0,0,0.34999999999999964,3.6666666666666665,0.18929694486000895,3.45,0.9666666666666667,1
2016,0,3.27,3.13,2.95,22.0,16.0,20.0,0,0,0,-0.31999999999999984,3.116666666666667,0.16041612554021278,2.95,0.9666666666666667,1
2016,0,3.36,3.38,3.3,22.0,16.0,20.0,0,0,0,-0.06000000000000005,3.3466666666666662,0.041633319989322695,3.3,0.9666666666666667,1
2016,0,3.27,3.25,3.45,22.0,16.0,20.0,0,0,0,0.18000000000000016,3.323333333333333,0.11015141094572213,3.25,0.9666666666666667,1
2016,0,3.55,3.88,3.65,22.0,16.0,20.0,0,0,0,0.10000000000000009,3.6933333333333334,0.16921386861996077,3.55,0.9666666666666667,1
2016,0,3.27,3.13,3.45,22.0,16.0,20.0,0,0,0,0.18000000000000016,3.2833333333333337,0.160416125540213,3.13,0.9666666666666667,1
2016,0,3.36,3.13,3.8,22.0,16.0,20.0,0,0,0,0.43999999999999995,3.4299999999999997,0.340440890610984,3.13,0.9666666666666667,1
2016,0,3.0,3.13,3.3,22.0,16.0,20.0,0,0,0,0.2999999999999998,3.143333333333333,0.15044378795195668,3.0,0.9666666666666667,0
2016,0,3.0,3.0,2.95,22.0,16.0,20.0,0,0,0,-0.04999999999999982,2.983333333333333,0.028867513459481187,2.95,0.9666666666666667,1
2016,0,3.0,3.0,3.15,22.0,16.0,20.0,0,0,0,0.1499999999999999,3.0500000000000003,0.08660254037844381,3.0,0.9666666666666667,1
2017,1,3.18,3.25,3.67,14.0,18.0,6.0,1,0,1,0.48999999999999977,3.3666666666666667,0.26501572280401264,3.18,0.6333333333333333,1
2017,1,3.18,3.25,4.0,14.0,18.0,6.0,0,0,0,0.8199999999999998,3.4766666666666666,0.454569393309023,3.18,0.6333333333333333,1
2017,1,3.18,3.25,3.0,14.0,18.0,6.0,0,0,0,-0.18000000000000016,3.143333333333333,0.12897028081435405,3.0,0.6333333333333333,1
