angkatan,program,ips_sem1,ips_sem2,ips_sem3,sks_sem1,sks_sem2,sks_sem3,failed_courses,failed_in_sem1,repeated_courses,ips_trend,avg_ips,ips_std,ips_min,sks_completion_ratio,target
2020,1,3.17,3.15,3.44,114.0,13.0,18.0,1,1,0,0.27,3.2533333333333334,0.1619670748434179,3.15,2.4166666666666665,1
2020,0,2.95,3.19,3.5,20.0,21.0,22.0,0,0,0,0.5499999999999998,3.2133333333333334,0.2757414247684473,2.95,1.05,1
2020,0,3.3,3.29,4.0,20.0,21.0,22.0,0,0,0,0.7000000000000002,3.53,0.40706264874095244,3.29,1.05,1
2020,0,3.35,3.1,3.77,20.0,21.0,22.0,0,0,0,0.41999999999999993,3.4066666666666667,0.3385754470326124,3.1,1.05,1
2020,0,3.55,3.33,3.73,20.0,21.0,22.0,0,0,0,0.18000000000000016,3.5366666666666666,0.20033305601755622,3.33,1.05,1
2020,0,3.4,3.0,3.27,20.0,21.0,22.0,0,0,0,-0.1299999999999999,3.223333333333333,0.20404247923737184,3.0,1.05,1
2020,0,3.5,3.19,3.64,20.0,21.0,22.0,0,0,0,0.14000000000000012,3.4433333333333334,0.23028967265887842,3.19,1.05,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,4.0,20.0,16.0,6.0,0,0,0,0.8999999999999999,3.41,0.5111751167652823,3.1,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,1,3.1,3.13,3.0,20.0,16.0,6.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,0,3.1,3.13,3.0,20.0,16.0,6.0,0,0,1,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.7,1
2015,0,3.0,3.13,3.5,20.0,16.0,20.0,0,0,0,0.5,3.2099999999999995,0.25942243542145693,3.0,0.9333333333333333,1
2015,0,3.0,3.13,3.0,20.0,16.0,20.0,0,0,0,0.0,3.043333333333333,0.07505553499465129,3.0,0.9333333333333333,1
2015,0,3.4,3.38,3.7,20.0,16.0,20.0,0,0,0,0.30000000000000027,3.4933333333333336,0.1792577287966502,3.38,0.9333333333333333,1
2015,0,3.0,3.13,3.0,20.0,16.0,20.0,0,0,0,0.0,3.043333333333333,0.07505553499465129,3.0,0.9333333333333333,1
2015,0,3.3,3.38,3.35,20.0,16.0,20.0,0,0,0,0.050000000000000266,3.3433333333333333,0.04041451884327386,3.3,0.9333333333333333,1
2015,0,3.5,3.38,3.5,20.0,16.0,20.0,0,0,0,0.0,3.4599999999999995,0.06928203230275516,3.38,0.9333333333333333,1
2015,0,3.1,3.25,3.5,20.0,16.0,20.0,0,0,0,0.3999999999999999,3.283333333333333,0.20207259421636897,3.1,0.9333333333333333,1
2015,0,3.0,3.0,3.0,20.0,16.0,20.0,0,0,0,0.0,3.0,0.0,3.0,0.9333333333333333,1
2015,0,3.6,3.63,3.65,20.0,16.0,20.0,0,0,0,0.04999999999999982,3.626666666666667,0.025166114784235735,3.6,0.9333333333333333,1
2015,0,3.1,3.0,3.0,20.0,16.0,20.0,0,0,0,-0.10000000000000009,3.033333333333333,0.05773502691896263,3.0,0.9333333333333333,1
2015,0,3.1,3.13,3.0,20.0,16.0,20.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.9333333333333333,1
2015,0,3.1,3.13,3.65,20.0,16.0,20.0,0,0,0,0.5499999999999998,3.2933333333333334,0.3092463958291726,3.1,0.9333333333333333,1
2015,0,3.4,3.5,4.0,20.0,16.0,20.0,0,0,0,0.6000000000000001,3.6333333333333333,0.3214550253664319,3.4,0.9333333333333333,1
2015,0,3.1,3.5,3.3,20.0,16.0,20.0,0,0,0,0.19999999999999973,3.2999999999999994,0.19999999999999996,3.1,0.9333333333333333,1
2015,0,3.2,3.38,3.15,20.0,16.0,20.0,0,0,0,-0.050000000000000266,3.2433333333333336,0.12096831541082696,3.15,0.9333333333333333,1
2015,0,3.1,3.0,3.2,20.0,16.0,20.0,0,0,0,0.10000000000000009,3.1,0.10000000000000009,3.0,0.9333333333333333,1
2015,0,2.9,3.13,3.15,20.0,16.0,20.0,0,0,0,0.25,3.06,0.13892443989449804,2.9,0.9333333333333333,1
2015,0,3.0,3.13,3.0,20.0,16.0,20.0,0,0,0,0.0,3.043333333333333,0.07505553499465129,3.0,0.9333333333333333,1
2015,0,3.0,3.0,3.0,20.0,16.0,20.0,0,0,0,0.0,3.0,0.0,3.0,0.9333333333333333,1
2015,0,3.1,3.38,3.2,20.0,16.0,20.0,0,0,0,0.10000000000000009,3.2266666666666666,0.14189197769195167,3.1,0.9333333333333333,1
2015,0,3.1,3.13,3.3,20.0,16.0,20.0,0,0,0,0.19999999999999973,3.176666666666667,0.10785793124908946,3.1,0.9333333333333333,1
2015,0,3.1,3.0,3.35,20.0,16.0,20.0,0,0,0,0.25,3.15,0.1802775637731995,3.0,0.9333333333333333,1
2015,0,3.0,3.38,3.55,20.0,16.0,20.0,0,0,0,0.5499999999999998,3.31,0.28160255680657437,3.0,0.9333333333333333,1
2015,0,3.0,3.0,3.0,20.0,16.0,20.0,0,0,0,0.0,3.0,0.0,3.0,0.9333333333333333,1
2015,0,3.3,3.38,3.0,20.0,16.0,20.0,8,0,8,-0.2999999999999998,3.2266666666666666,0.2003330560175562,3.0,0.9333333333333333,0
2015,0,3.0,3.0,3.0,20.0,16.0,20.0,0,0,0,0.0,3.0,0.0,3.0,0.9333333333333333,1
2015,0,3.0,3.13,3.7,20.0,16.0,20.0,0,0,0,0.7000000000000002,3.276666666666667,0.3723349746308201,3.0,0.9333333333333333,1
2015,0,3.0,3.0,3.0,20.0,16.0,20.0,0,0,0,0.0,3.0,0.0,3.0,0.9333333333333333,1
2015,0,3.1,3.13,3.0,20.0,16.0,20.0,0,0,0,-0.10000000000000009,3.0766666666666667,0.06806859285554043,3.0,0.9333333333333333,1
2015,0,2.6,3.0,3.0,20.0,16.0,20.0,0,0,0,0.3999999999999999,2.8666666666666667,0.23094010767585024,2.6,0.9333333333333333,0
2015,0,3.5,3.38,3.65,20.0,16.0,20.0,0,0,0,0.1499999999999999,3.51,0.13527749258468683,3.38,0.9333333333333333,1
2015,0,3.5,3.13,3.35,20.0,16.0,20.0,0,0,0,-0.1499999999999999,3.3266666666666667,0.18610033136277151,3.13,0.9333333333333333,1
2015,0,3.0,3.5,3.5,20.0,16.0,20.0,0,0,0,0.5,3.3333333333333335,0.2886751345948129,3.0,0.9333333333333333,1
2015,0,3.2,3.13,3.15,20.0,16.0,20.0,0,0,0,-0.050000000000000266,3.16,0.03605551275464005,3.13,0.9333333333333333,1
2015,0,3.0,3.5,3.2,20.0,16.0,20.0,0,0,0,0.20000000000000018,3.233333333333333,0.2516611478423583,3.0,0.9333333333333333,1
2015,0,2.8,3.0,3.0,20.0,16.0,20.0,0,0,0,0.20000000000000018,2.9333333333333336,0.11547005383792526,2.8,0.9333333333333333,1
2015,0,3.0,3.38,3.15,20.0,16.0,20.0,0,0,0,0.1499999999999999,3.1766666666666663,0.19139836293274118,3.0,0.9333333333333333,1
2015,0,3.0,3.0,3.35,20.0,16.0,20.0,0,0,0,0.3500000000000001,3.1166666666666667,0.20207259421636906,3.0,0.9333333333333333,1
2015,0,3.0,3.13,3.0,20.0,16.0,20.0,0,0,0,0.0,3.043333333333333,0.07505553499465129,3.0,0.9333333333333333,1
2016,1,3.18,3.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.5,1
2016,1,3.18,3.0,3.3,22.0,2.0,6.0,1,0,1,0.11999999999999966,3.16,0.15099668870541494,3.0,0.5,1
2016,1,3.18,4.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.5,1
2016,1,3.18,4.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.5,1
2016,1,3.18,4.0,4.0,22.0,2.0,6.0,0,0,0,0.8199999999999998,3.7266666666666666,0.47342722073549304,3.18,0.5,1
2016,1,3.18,4.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.5,1
2016,1,3.18,3.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.5,1
2016,1,3.18,4.0,4.0,22.0,2.0,6.0,0,0,0,0.8199999999999998,3.7266666666666666,0.47342722073549304,3.18,0.5,1
2016,1,3.18,3.0,4.0,22.0,2.0,6.0,0,0,0,0.8199999999999998,3.393333333333333,0.5330415868704179,3.0,0.5,1
2016,1,3.18,3.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.5,1
2016,1,3.18,3.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.5,1
2016,1,3.18,4.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.5,1
2016,1,3.18,4.0,4.0,22.0,2.0,6.0,0,0,0,0.8199999999999998,3.7266666666666666,0.47342722073549304,3.18,0.5,1
2016,1,3.18,3.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.5,1
2016,1,3.18,3.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.5,1
2016,1,3.18,4.0,4.0,22.0,2.0,6.0,0,0,0,0.8199999999999998,3.7266666666666666,0.47342722073549304,3.18,0.5,1
2016,1,3.18,4.0,4.0,22.0,2.0,6.0,0,0,0,0.8199999999999998,3.7266666666666666,0.47342722073549304,3.18,0.5,1
2016,1,3.18,4.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.5,1
2016,1,3.18,4.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.5,1
2016,1,3.18,3.0,3.3,22.0,2.0,6.0,1,0,1,0.11999999999999966,3.16,0.15099668870541494,3.0,0.5,1
2016,1,3.18,3.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.5,1
2016,1,3.18,4.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.5,1
2016,1,3.18,3.0,3.3,22.0,2.0,6.0,1,0,0,0.11999999999999966,3.16,0.15099668870541494,3.0,0.5,0
2016,1,3.18,4.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.393333333333333,0.5330415868704179,3.0,0.5,1
2016,1,3.18,3.0,3.0,22.0,2.0,6.0,0,0,0,-0.18000000000000016,3.06,0.10392304845413274,3.0,0.5,1
2016,0,3.09,3.0,0.3,22.0,16.0,20.0,7,0,8,-2.79,2.13,1.5854652314068574,0.3,0.9666666666666667,1
2016,0,3.27,3.5,3.3,22.0,16.0,20.0,0,0,0,0.029999999999999805,3.356666666666667,0.1250333288900737,3.27,0.9666666666666667,1
2016,0,3.18,3.0,2.95,22.0,16.0,20.0,0,0,0,-0.22999999999999998,3.043333333333333,0.12096831541082706,2.95,0.9666666666666667,1
2016,0,3.18,3.13,3.5,22.0,16.0,20.0,0,0,0,0.31999999999999984,3.27,0.2007485989988473,3.13,0.9666666666666667,1
2016,0,3.09,3.25,3.3,22.0,16.0,20.0,0,0,0,0.20999999999999996,3.2133333333333334,0.1096965511460289,3.09,0.9666666666666667,1
2016,0,3.27,3.38,3.3,22.0,16.0,20.0,0,0,0,0.029999999999999805,3.3166666666666664,0.05686240703077323,3.27,0.9666666666666667,1
2016,0,3.18,3.25,3.3,22.0,16.0,20.0,0,0,0,0.11999999999999966,3.2433333333333336,0.06027713773341691,3.18,0.9666666666666667,1
2016,0,3.45,3.63,3.65,22.0,16.0,20.0,0,0,0,0.19999999999999973,3.5766666666666667,0.1101514109457219,3.45,0.9666666666666667,1
2016,0,3.18,3.25,3.5,22.0,16.0,20.0,0,0,0,0.31999999999999984,3.31,0.16822603841260717,3.18,0.9666666666666667,1
